lineage	count
d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Runella;s_Runella sp. SP2	1081
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Lamiales;f_Orobanchaceae;g_Orobanche;s_Orobanche crenata	296
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Mycosphaerellales;f_Teratosphaeriaceae;g_Neohortaea	401
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Cuniculitremaceae;g_Kockovaella	893
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Cuniculitremaceae	893
d_Eukaryota;c_Oomycota;o_Peronosporales;f_Peronosporaceae;g_Plasmopara	337
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Sapindales;f_Rutaceae	360
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidothermales;f_Acidothermaceae;g_Acidothermus	515
d_Eukaryota;p_Ciliophora;c_Spirotrichea;o_Choreotrichida;f_Strobilidiidae	93
d_Eukaryota;p_Ciliophora;c_Spirotrichea;o_Choreotrichida;f_Strobilidiidae;g_Pelagostrobilidium;s_Pelagostrobilidium minutum	68
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptosporangiales;f_Streptosporangiaceae;g_Nonomuraea;s_Nonomuraea dietziae	499
d_Eukaryota;p_Ciliophora;c_Spirotrichea;o_Urostylida	209
d_Bacteria;p_Cyanobacteria;o_Oscillatoriales;f_Oscillatoriaceae;g_Lyngbya	2352
d_Eukaryota;c_Phaeophyceae;o_Ectocarpales	149
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Trichoptera;f_Hydropsychidae;g_Polymorphanisus;s_Polymorphanisus similis	165
d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter;s_Mucilaginibacter sp. QM49	295
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Branchiopoda;o_Anostraca;f_Artemiidae	70
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Chlorophyceae;o_Chlamydomonadales;f_Chlamydomonadaceae;g_Carteria	2489
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Ulvophyceae;o_Bryopsidales;f_Bryopsidaceae;g_Bryopsis;s_Bryopsis hypnoides	107
d_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Terrimonas;s_Terrimonas lutea	555
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Tetraodontiformes;f_Tetraodontidae;g_Tetraodon	204
d_Eukaryota;k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Lachancea;s_Lachancea thermotolerans	178
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Diptera;f_Tephritidae;g_Ceratitis;s_Ceratitis capitata	257
d_Eukaryota;k_Metazoa;p_Chordata;c_Chondrichthyes;o_Rajiformes;f_Rajidae;g_Amblyraja	311
d_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Acidimicrobiales	133
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptosporangiales;f_Thermomonosporaceae;g_Thermomonospora;s_Thermomonospora curvata	339
d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lactobacillus casei	302
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Malacostraca;o_Mysida;f_Mysidae;g_Mesopodopsis	84
d_Eukaryota;k_Fungi;p_Mucoromycota;c_Mucoromycetes;o_Mucorales;f_Lichtheimiaceae	224
d_Eukaryota;p_Ciliophora;c_Spirotrichea;o_Euplotida;f_Euplotidae;g_Euplotes;s_Euplotes vannus	28
d_Eukaryota;k_Metazoa;p_Chordata;c_Amphibia;o_Gymnophiona;f_Siphonopidae	73
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Perciformes;f_Percidae	163
d_Eukaryota;c_Xanthophyceae;o_Vaucheriales	102
d_Eukaryota;k_Metazoa;p_Echinodermata;c_Echinoidea	560
d_Viruses;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales	489
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Ustilaginomycetes;o_Ustilaginales;f_Ustilaginaceae;g_Sporisorium	171
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Gloeophyllales;f_Gloeophyllaceae;g_Gloeophyllum	321
d_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Thermoplasmatales;f_Ferroplasmaceae	50
d_Bacteria;p_Synergistetes;c_Synergistia;o_Synergistales;f_Synergistaceae	284
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Balbianiales;f_Balbianiaceae;g_Balbiania	29
d_Archaea;p_Crenarchaeota;c_Thermoprotei;o_Desulfurococcales;f_Desulfurococcaceae	122
d_Eukaryota;k_Metazoa;p_Platyhelminthes;c_Trematoda;o_Opisthorchiida	215
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Eulipotyphla	170
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Osteoglossiformes;f_Osteoglossidae;g_Scleropages	83
d_Viruses;k_Bamfordvirae;p_Nucleocytoviricota;c_Megaviricetes;o_Pimascovirales;f_Marseilleviridae;s_Marseillevirus LCMAC201	298
d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Archangiaceae;g_Archangium;s_Archangium violaceum	349
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Hexanauplia;o_Calanoida;f_Pseudodiaptomidae;g_Pseudodiaptomus	193
d_Eukaryota;p_Haptista;c_Haptophyta;o_Pavlovales;f_Pavlovaceae;g_Rebecca;s_Rebecca salina	54
d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cyclobacteriaceae;g_Algoriphagus;s_Algoriphagus machipongonensis	364
d_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;g_Salinibaculum;s_Salinibaculum litoreum	422
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Trichoptera;f_Hydropsychidae	167
d_Bacteria;p_Chloroflexi;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Anaerolinea	109
d_Bacteria;p_Chlamydiae;c_Chlamydiia;o_Chlamydiales;f_Chlamydiaceae;g_Chlamydia;s_Chlamydia trachomatis	230
d_Bacteria;p_Synergistetes;c_Synergistia	284
d_Eukaryota;p_Bacillariophyta;c_Mediophyceae;o_Lithodesmiales;f_Lithodesmiaceae;g_Ditylum	32
d_Eukaryota;k_Metazoa;p_Xenacoelomorpha;o_Acoela;f_Hofsteniidae	75
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Coleochaetophyceae;o_Coleochaetales;f_Coleochaetaceae;g_Coleochaete	145
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinopolysporales;f_Actinopolysporaceae;g_Actinopolyspora	130
d_Eukaryota;k_Metazoa;p_Chordata;c_Amphibia;o_Gymnophiona;f_Siphonopidae;g_Microcaecilia	73
d_Eukaryota;c_Dinophyceae;o_Gymnodiniales;f_Kareniaceae;g_Karlodinium;s_Karlodinium veneficum	241
d_Eukaryota;p_Haptista;c_Haptophyta;o_Coccolithales;f_Pleurochrysidaceae;g_Pleurochrysis	294
d_Eukaryota;k_Metazoa;p_Chordata;c_Chondrichthyes;o_Rajiformes	312
d_Eukaryota;p_Foraminifera;o_Rotaliida	274
d_Eukaryota;p_Foraminifera	302
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Blenniiformes;f_Blenniidae;g_Salarias;s_Salarias fasciatus	170
d_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;g_Salinibaculum	422
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Polyporaceae;g_Trametes	274
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Mycosphaerellales;f_Dissoconiaceae	235
d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus hirae	153
d_Eukaryota;k_Metazoa;p_Xenacoelomorpha	129
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Pseudonocardiales;f_Pseudonocardiaceae;g_Amycolatopsis;s_Amycolatopsis sp. HR167	194
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Hymenochaetales;f_Hymenochaetaceae	160
d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira;s_Nitrospira moscoviensis	192
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Mycosphaerellales;f_Dissoconiaceae;g_Dissoconium	235
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Clupeiformes;f_Clupeidae;g_Clupea;s_Clupea harengus	202
d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes indistinctus	238
d_Eukaryota;k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Metschnikowiaceae;g_Clavispora	895
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Eulipotyphla;f_Soricidae;g_Sorex;s_Sorex araneus	133
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae	161
d_Bacteria;p_Chloroflexi;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Anaerolinea;s_Anaerolinea thermophila	104
d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter;s_Mucilaginibacter sp. PAMC 26640	400
d_Eukaryota;c_Cryptophyceae;o_Kathablepharidacea;f_Katablepharidaceae;g_Leucocryptos;s_Leucocryptos marina	278
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Wallemiomycetes;o_Wallemiales;f_Wallemiaceae;g_Wallemia;s_Wallemia mellicola	152
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Monotremata;f_Ornithorhynchidae;g_Ornithorhynchus	105
d_Eukaryota;k_Metazoa;p_Platyhelminthes;c_Trematoda;o_Opisthorchiida;f_Opisthorchiidae	215
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Osteoglossiformes;f_Osteoglossidae;g_Scleropages;s_Scleropages formosus	83
d_Eukaryota;k_Metazoa;p_Xenacoelomorpha;o_Acoela;f_Hofsteniidae;g_Hofstenia	75
d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter;s_Psychrobacter sp. St1	96
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Coleochaetophyceae;o_Coleochaetales;f_Coleochaetaceae;g_Coleochaete;s_Coleochaete scutata	132
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Hexanauplia;o_Calanoida;f_Pseudodiaptomidae;g_Pseudodiaptomus;s_Pseudodiaptomus poplesia	182
d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus helveticus	213
d_Eukaryota;c_Xanthophyceae;o_Vaucheriales;f_Vaucheriaceae;g_Vaucheria	102
d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Myxococcaceae;g_Corallococcus;s_Corallococcus macrosporus	134
d_Bacteria;p_Aquificae;c_Aquificae;o_Desulfurobacteriales	806
d_Viruses;k_Bamfordvirae;p_Nucleocytoviricota;c_Megaviricetes;o_Imitervirales;f_Mimiviridae;g_Mimivirus;s_Acanthamoeba polyphaga mimivirus	614
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Corynebacteriales;f_Nocardiaceae;g_Nocardia;s_Nocardia terpenica	257
d_Eukaryota;c_Bolidophyceae;o_Parmales;f_Triparmaceae;g_Bolidomonas	45
d_Eukaryota;p_Fornicata;o_Diplomonadida;f_Hexamitidae;g_Spironucleus	448
d_Eukaryota;p_Bacillariophyta;c_Coscinodiscophyceae;o_Leptocylindrales	64
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Ulvophyceae;o_Bryopsidales;f_Bryopsidaceae;g_Bryopsis	128
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Alismatales;f_Potamogetonaceae;g_Stuckenia;s_Stuckenia pectinata	203
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Blenniiformes;f_Blenniidae	170
d_Eukaryota;k_Metazoa;p_Chordata;c_Ascidiacea;o_Phlebobranchia;f_Cionidae	377
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Cryptococcaceae;g_Kwoniella;s_Kwoniella dejecticola	137
d_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Thermoplasmatales;f_Ferroplasmaceae;g_Ferroplasma;s_Ferroplasma thermophilum	46
d_Eukaryota;k_Metazoa;p_Platyhelminthes;c_Trematoda;o_Opisthorchiida;f_Opisthorchiidae;g_Opisthorchis;s_Opisthorchis viverrini	211
d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter;s_Mucilaginibacter sp.	569
d_Eukaryota;c_Phaeophyceae;o_Laminariales;f_Laminariaceae	412
d_Bacteria;p_Firmicutes;c_Negativicutes;o_Selenomonadales;f_Sporomusaceae;g_Acetonema;s_Acetonema longum	27
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Asparagaceae;g_Asparagus;s_Asparagus officinalis	90
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Cucurbitales;f_Cucurbitaceae;g_Cucumis	485
d_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanohalophilus	244
d_Eukaryota;p_Ciliophora;c_Armophorea;o_Metopida;f_Metopidae;g_Nyctotherus;s_Nyctotherus ovalis	154
d_Eukaryota;p_Rhodophyta;c_Bangiophyceae;o_Porphyridiales;f_Porphyridiaceae;g_Porphyridium;s_Porphyridium sordidum	89
d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylococcaceae;g_Methylomonas;s_Methylomonas methanica	318
d_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;f_Halobacteriaceae;g_Halorussus;s_Halorussus sp. RC-68	227
d_Eukaryota;p_Ciliophora;c_Armophorea;o_Metopida;f_Metopidae	154
d_Eukaryota;k_Metazoa;p_Chordata;c_Chondrichthyes;o_Rajiformes;f_Rajidae;g_Amblyraja;s_Amblyraja radiata	311
d_Eukaryota;p_Haptista;c_Haptophyta;o_Prymnesiales;f_Prymnesiaceae;g_Prymnesium;s_Prymnesium parvum	61
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinopolysporales;f_Actinopolysporaceae	130
d_Eukaryota;p_Haptista;c_Haptophyta;o_Pavlovales;f_Pavlovaceae;g_Rebecca	54
d_Eukaryota;c_Xanthophyceae	130
d_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halorhabdus	362
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Halymeniales;f_Halymeniaceae	86
d_Eukaryota;k_Metazoa;p_Xenacoelomorpha;o_Acoela;f_Hofsteniidae;g_Hofstenia;s_Hofstenia miamia	75
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Carnivora;f_Canidae	102
d_Bacteria;p_Synergistetes	284
d_Eukaryota;p_Ciliophora;c_Oligohymenophorea;o_Philasterida	124
d_Eukaryota;p_Euglenozoa;c_Euglenida;o_Euglenales;f_Euglenaceae;g_Euglena;s_Euglena viridis	2035
d_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Arenibacter;s_Arenibacter latericius	70
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Gloeophyllales;f_Gloeophyllaceae	321
d_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Natronomonas;s_Natronomonas pharaonis	100
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinopolysporales	130
d_Eukaryota;p_Bacillariophyta;c_Fragilariophyceae;o_Fragilariales;f_Staurosiraceae;g_Nanofrustulum	129
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Gloeophyllales;f_Gloeophyllaceae;g_Gloeophyllum;s_Gloeophyllum trabeum	321
d_Eukaryota;p_Parabasalia;o_Cristamonadida	85
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Asparagaceae;g_Asparagus	90
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Coleochaetophyceae;o_Coleochaetales;f_Coleochaetaceae	145
d_Eukaryota;p_Ciliophora;c_Armophorea	154
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Monotremata;f_Ornithorhynchidae	105
d_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Weeksellaceae;g_Chryseobacterium;s_Chryseobacterium sp.	425
d_Eukaryota;k_Metazoa;p_Chordata;c_Chondrichthyes;o_Rajiformes;f_Rajidae	312
d_Eukaryota;p_Haptista;c_Haptophyta;o_Coccolithales;f_Pleurochrysidaceae	294
d_Eukaryota;c_Xanthophyceae;o_Vaucheriales;f_Vaucheriaceae	102
d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Anaplasma;s_Anaplasma phagocytophilum	277
d_Eukaryota;p_Bacillariophyta;c_Coscinodiscophyceae;o_Leptocylindrales;f_Leptocylindraceae	64
d_Viruses;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae	482
d_Eukaryota;k_Metazoa;p_Platyhelminthes;c_Trematoda;o_Opisthorchiida;f_Opisthorchiidae;g_Opisthorchis	211
d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Butyrivibrio;s_Butyrivibrio proteoclasticus	589
d_Eukaryota;c_Xanthophyceae;o_Vaucheriales;f_Vaucheriaceae;g_Vaucheria;s_Vaucheria litorea	102
d_Eukaryota;k_Metazoa;p_Annelida;c_Polychaeta;o_Eunicida	28
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Gloeophyllales	321
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Trichoptera;f_Hydropsychidae;g_Polymorphanisus	165
d_Viruses;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae;s_Partitiviridae sp.	482
d_Archaea;p_Euryarchaeota;c_Thermococci;o_Thermococcales;f_Thermococcaceae;g_Thermococcus;s_Thermococcus kodakarensis	173
d_Eukaryota;c_Dinophyceae;o_Gymnodiniales;f_Kareniaceae;g_Karlodinium	241
d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Sinorhizobium;s_Sinorhizobium sp. RAC02	871
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Branchiopoda;o_Anostraca;f_Artemiidae;g_Artemia	70
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Cyprinodontiformes;f_Poeciliidae;g_Poecilia	429
d_Eukaryota;c_Cryptophyceae;o_Kathablepharidacea;f_Katablepharidaceae;g_Leucocryptos	278
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Halymeniales	86
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Diptera;f_Tephritidae;g_Ceratitis	257
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Branchiopoda;o_Anostraca;f_Artemiidae;g_Artemia;s_Artemia franciscana	61
d_Eukaryota;p_Haptista;c_Haptophyta;o_Coccolithales	309
d_Eukaryota;k_Fungi;p_Ascomycota;c_Pneumocystidomycetes;o_Pneumocystidales;f_Pneumocystidaceae;g_Pneumocystis;s_Pneumocystis jirovecii	60
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micromonosporales;f_Micromonosporaceae;g_Salinispora;s_Salinispora arenicola	157
d_Eukaryota;c_Dinophyceae;o_Gonyaulacales;f_Gonyaulacaceae	283
d_Eukaryota;k_Metazoa;p_Annelida;c_Polychaeta;o_Eunicida;f_Amphinomidae;g_Chloeia;s_Chloeia parva	26
d_Eukaryota;p_Bacillariophyta;c_Fragilariophyceae;o_Fragilariales;f_Staurosiraceae;g_Nanofrustulum;s_Nanofrustulum shiloi	129
d_Eukaryota;p_Bacillariophyta;c_Coscinodiscophyceae;o_Rhizosoleniales;f_Rhizosoleniaceae;g_Rhizosolenia	142
d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfobacterales;f_Desulfobulbaceae;g_Desulfurivibrio;s_Desulfurivibrio alkaliphilus	103
d_Bacteria;p_Aquificae;c_Aquificae;o_Desulfurobacteriales;f_Desulfurobacteriaceae	806
d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Geobacillus;s_Geobacillus thermodenitrificans	420
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Mycosphaerellales;f_Dissoconiaceae;g_Dissoconium;s_Dissoconium aciculare	235
d_Eukaryota;k_Metazoa;p_Chordata;c_Ascidiacea;o_Phlebobranchia;f_Cionidae;g_Ciona	377
d_Eukaryota;p_Ciliophora;c_Armophorea;o_Metopida	154
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Polyporaceae;g_Trametes;s_Trametes versicolor	274
d_Eukaryota;p_Bacillariophyta;c_Coscinodiscophyceae;o_Leptocylindrales;f_Leptocylindraceae;g_Leptocylindrus	64
d_Bacteria;p_Firmicutes;c_Negativicutes;o_Selenomonadales;f_Sporomusaceae;g_Acetonema	28
d_Eukaryota;p_Haptista;c_Haptophyta;o_Coccolithales;f_Pleurochrysidaceae;g_Pleurochrysis;s_Pleurochrysis haptonemofera	294
d_Eukaryota;k_Metazoa;p_Xenacoelomorpha;o_Acoela	120
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Eulipotyphla;f_Soricidae	133
d_Viruses;k_Bamfordvirae;p_Nucleocytoviricota;c_Megaviricetes;o_Pimascovirales;f_Marseilleviridae;s_Marseillevirus LCMAC202	297
d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Nitrosomonadales;f_Methylophilaceae;g_Methylovorus;s_Methylovorus glucosotrophus	758
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Hexanauplia;o_Calanoida;f_Pseudodiaptomidae	193
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Balbianiales;f_Balbianiaceae;g_Balbiania;s_Balbiania investiens	29
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Batrachospermales;f_Batrachospermaceae;g_Sheathia;s_Sheathia arcuata	60
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Tetraodontiformes;f_Tetraodontidae;g_Tetraodon;s_Tetraodon nigroviridis	204
d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_Gluconacetobacter;s_Gluconacetobacter polyoxogenes	317
d_Eukaryota;k_Metazoa;p_Annelida;c_Polychaeta;o_Eunicida;f_Amphinomidae	26
d_Eukaryota;k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Metschnikowiaceae;g_Metschnikowia	431
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Hymenochaetales	161
d_Eukaryota;c_Cryptophyceae;o_Cyathomonadacea	155
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Eulipotyphla;f_Soricidae;g_Sorex	133
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Orthoptera	221
d_Eukaryota;k_Metazoa;p_Chordata;c_Ascidiacea;o_Phlebobranchia;f_Cionidae;g_Ciona;s_Ciona intestinalis	375
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Asparagales;f_Asparagaceae	90
d_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter;s_Polaribacter sp. 3-17	159
d_Eukaryota;p_Bacillariophyta;c_Coscinodiscophyceae;o_Leptocylindrales;f_Leptocylindraceae;g_Leptocylindrus;s_Leptocylindrus danicus	63
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptosporangiales;f_Thermomonosporaceae;g_Actinoallomurus;s_Actinoallomurus sp.	297
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Coleoptera;f_Cerambycidae	185
d_Bacteria;p_Cyanobacteria;o_Oscillatoriales;f_Oscillatoriaceae;g_Limnoraphis;s_Limnoraphis robusta	4915
d_Eukaryota;p_Ciliophora;c_Armophorea;o_Metopida;f_Metopidae;g_Nyctotherus	154
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Hymenochaetales;f_Hymenochaetaceae;g_Fomitiporia;s_Fomitiporia mediterranea	155
d_Eukaryota;k_Metazoa;p_Chordata;c_Amphibia;o_Gymnophiona;f_Siphonopidae;g_Microcaecilia;s_Microcaecilia unicolor	73
d_Bacteria;p_Aquificae;c_Aquificae;o_Desulfurobacteriales;f_Desulfurobacteriaceae;g_Thermovibrio	803
d_Viruses;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes	489
d_Bacteria;p_Synergistetes;c_Synergistia;o_Synergistales	284
d_Eukaryota;p_Bacillariophyta;c_Fragilariophyceae;o_Fragilariales;f_Staurosiraceae	130
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Halymeniales;f_Halymeniaceae;g_Grateloupia	76
d_Bacteria;p_Cyanobacteria;o_Oscillatoriales;f_Oscillatoriaceae;g_Phormidium;s_Phormidium sp. KS	2490
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Balbianiales	29
d_Bacteria;p_Actinobacteria;c_Acidimicrobiia	164
d_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Thermoplasmatales;f_Ferroplasmaceae;g_Ferroplasma	50
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Blenniiformes;f_Blenniidae;g_Salarias	170
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Arachnida;o_Sarcoptiformes;f_Proctophyllodidae;g_Proctophyllodes	113
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Branchiopoda;o_Anostraca	78
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Batrachospermales;f_Batrachospermaceae;g_Sheathia	60
d_Eukaryota;p_Bacillariophyta;c_Bacillariophyceae;o_Bacillariales;f_Bacillariaceae;g_Fragilariopsis;s_Fragilariopsis kerguelensis	153
d_Eukaryota;p_Bacillariophyta;c_Coscinodiscophyceae;o_Coscinodiscales;f_Coscinodiscaceae	54
d_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanohalophilus;s_Methanohalophilus portucalensis	244
